	TCGA-A6-2671-01A	TCGA-A6-2675-01A	TCGA-A6-2678-01A	TCGA-A6-2679-01A	TCGA-A6-2680-01A	TCGA-A6-2671-11A	TCGA-A6-2675-11A	TCGA-A6-2678-11A	TCGA-A6-2679-11A	TCGA-A6-2680-11A
ABHD15	2.10442619299573	2.96100092032481	2.20643378009637	2.10076507004451	2.7968105981896096	3.3409280731291604	2.80768884321339	3.52586314858438	3.3189991191517203	3.97359605194713
ABHD16A	1.36891338316344	1.79868383339988	0.9747604500542271	1.54822901815372	1.5572255848082	1.6028981328571101	1.4374841491092198	1.44397636713395	1.51171618454332	1.69677810478469
ABHD17A	2.73351095472749	2.3191028583403197	2.0030279913563	3.9949706628796897	2.8587695137023403	2.9630072995805494	2.5481788744222205	2.58400886120514	2.94763177860993	2.85283679533311
ABHD17B	2.62037213725413	2.90742650025063	3.5469724115828902	2.06037417208869	2.6320349062347796	3.4986033436832202	2.96151145117572	3.46416598014839	3.13559006654225	3.3504174176626003
ABHD17C	4.4507232022149905	4.3642741251646395	5.606079243926519	4.63002724255408	4.996056927895549	5.81369722847317	5.17542754822196	5.44965655448164	5.610610669514741	5.27524174345134
ABHD2	5.36286710623348	4.65879020205832	5.727685374571969	3.07448693319225	4.82310738352199	3.78345450172033	4.15123650027255	3.7945153541528702	4.10030332989172	4.20052858176832
ABHD3	1.97873215386082	3.06564182390091	2.7604677179397297	2.15781507299158	2.63440097846785	4.93350804741851	4.30000281699301	4.85639482003468	5.06362160360313	4.13415358703537
ABHD4	2.58587932573245	2.9576940934732403	2.04087814008905	2.61424521335011	2.6688615820313197	3.39988556155615	3.5591523370043303	3.56951688591865	3.3849119080794305	3.5862925532023704
ABHD5	2.36973774594017	2.1553060848713	2.8063686712183795	1.76987110671124	2.31711140798463	2.9963527554713303	2.83865134982713	3.25067256188331	3.1690691002756397	3.33618342166425
ABHD6	2.25043113012146	2.4483373571575298	2.6285582297405097	2.59335453217855	2.57372103773573	3.0807822794624706	3.2186738545829803	3.35661588629718	3.23516254656566	5.02480048980602
ABHD8	2.3481786317410003	1.3761168376208501	1.29713638968491	2.64793993595356	1.760095457519	2.52494685687326	2.6973808477863597	2.25353358851572	2.25048717875632	1.7858663047525802
ABI1	4.49888813036009	4.522221807130361	4.969602726389599	3.5446374007667596	4.12855486793044	4.42970866927799	4.29470476230179	4.47596168372549	4.40342019148883	4.55818926493808
ABI2	1.27116836765345	1.1736774919424198	1.44503814997594	0.42501004110552704	1.00648606365512	1.10999329149458	1.97769013503649	0.9984590647635129	0.8448449569004101	0.8750476624349229
ABI3	2.46801928236575	2.4210914294841	1.8681965479189802	4.11035825649548	2.5631419651831	2.9109347647402997	2.20081281532598	2.79779570580131	4.08474177212755	2.2487620185114596
ABI3BP	0.391211515345568	1.16604711442709	0.445789611248896	0.0885631194780648	0.340888033411219	2.07258362474745	4.1177872178438	2.6810985268949503	2.3259284184742204	1.9035528768053702
ABL1	4.8588892614023	4.542175368429099	4.4026842269016395	4.41797008973242	4.17187112907146	4.87200485391351	5.722156008822191	4.95628567762669	4.70386533543269	4.51582266186688
ABL2	1.4883190420234498	1.73621005336698	1.6871522692854	0.8787890664373841	1.41072860035679	1.10322600230498	1.60522086681786	1.15718482997096	1.2107545400143302	0.9902725592007751
ABLIM1	3.6695530071254	3.80367153205078	4.47150885076371	3.48892051833508	4.1799409989684	4.23375303655742	4.4487080136534205	4.47686173481901	4.16787675017782	4.54539302161337
ABLIM2	1.90008461157659	2.91493580339966	2.48093184313634	3.46269868482511	2.84955097642405	1.92029158424974	1.2562220480830801	2.0198596146936203	1.34728607644032	1.2669216270876398
ABLIM3	1.15401160334771	0.9488433040130458	0.377154191456974	0.518924819041055	0.634365690710641	1.4189425368309598	1.89837135684926	1.33532169170775	1.3586003986468402	1.48536976438043
ABO	4.498942947408191	4.67485148599742	3.16947915350455	3.74578064342439	4.35372956506502	4.82863916097212	5.395700371679999	3.8829438069185698	5.36025323659943	5.202195022595929
ABR	4.60455207244241	4.0847779912843	3.4601091509306903	4.811580823285429	4.3776246418443	4.728461289110441	4.34756582132883	4.69019800279256	4.675242872481361	4.29419037266689
ABRACL	4.67282246060371	5.7741390572482	4.7782512857625	5.79671067218732	5.29417645652447	6.0988129416721	5.015851425830871	5.6355386707314095	5.97270037985526	6.17255340160303
ABT1	3.9404441067015	3.85068734697102	3.37525717649703	4.601311807245731	4.19049371092156	3.7982885526329904	3.47651815813344	3.56590806585623	3.623650630376	3.7496321358064697
ABTB1	2.8914387875742595	2.78590380452605	1.58519507408146	3.54613823609483	2.5056978147821702	2.62928996728318	2.56359899091663	2.6635055602005098	2.22423524057668	3.41015094539792
ABTB2	3.6862852271538595	2.9405765930022003	1.84425868389063	1.91082878274782	1.78353354948156	3.0844388163748597	3.49112346390621	2.6360905522771603	2.8800985786228903	2.66419197290418
AC000068.5	0.21793830178507897	0.293638895020787	0.316258066328254	0.0	0.0301828544298349	0.42317453175106706	0.22469446837479104	0.29144666425828303	0.34842498787860604	0.341320224778592
AC000089.3	1.41154697112403	0.7225062284549609	0.513765796761678	1.33254589614821	0.7820101486451541	1.33313530462125	1.10696887172852	0.9672356832425358	1.21430014115835	0.724382538228354
AC000123.2	0.31544148235242103	0.6818337844619471	0.917216162603553	0.0	0.575430999565388	0.626354050978662	0.713105465517009	0.7009566480908349	0.598094312763569	0.667924753587817
AC000123.3	0.867259794794919	1.3154793639005902	1.02897366316991	0.0	1.34409031685542	0.6274164670150238	1.084356171423	0.779554481708705	0.73906247368074	0.7895106365611291
AC000123.4	0.10250287959198	1.4796594590586103	1.13440171351326	0.418715084429608	0.5998028606555771	0.866861688252583	1.07476038747536	0.8549511184803911	0.5968176913302471	1.0089288778035501
AC002116.7	0.669850347817914	0.15111089272909303	0.759370140289672	0.8565326310378351	1.40858216209209	0.37901739029152104	0.32615954450394896	0.5186830354438781	0.565310434212362	0.15842056903587198
AC002310.12	0.19607338593419898	0.8401327614224251	0.8828030367863299	1.489022155738	0.341331107458188	0.5407180784008	0.7649780921864541	0.7282703380316949	0.44549023099768	0.5951233806815319
AC002310.14	1.45330723550371	0.7839905270970949	0.9037492522432751	1.7098731404129	1.56752234548408	2.1857365014695	1.62885928206269	2.13638438136605	2.18651105569932	1.42956922293822
AC002398.13	0.61719778056562	1.0762525382599	0.7154179387123969	0.0	0.142513115219111	0.78568324236377	0.86999044913739	0.7932227603815301	1.31981008125415	0.7647757709343059
AC002467.7	1.1853815323763202	1.6399790846005702	1.5776520679587502	1.3725241950898002	1.20575906910881	1.75516395242371	1.25178514245552	1.5489290302781	1.7732236822532201	1.03057751479882
AC003075.4	0.437925553356208	0.141556569167108	0.328681077889962	0.0	0.499597482502527	0.379121094905226	0.13946979925803402	0.33304455651277004	0.25331409789553894	0.503819538811067
AC004067.5	0.723645380445016	0.82997062234981	0.574821919585255	0.802953081485025	0.172062503725623	0.287817539665385	0.47338089703635705	0.508180770048322	0.5884143607522	0.616421921347444
AC004076.5	0.25626072082546	0.108820020212958	0.28278131754951397	0.0	0.11109678902214899	0.105114302108519	0.145810154956901	0.109005821056644	0.0836176920966581	0.138897273278143
AC004166.6	0.624884285926432	0.351939549921034	0.18056176946291	0.0	0.5459818399686951	0.35121238624628603	0.6775425792007761	0.514474074455489	0.455743940590085	0.746373425543092
AC004381.6	1.14395985359261	0.623657218317453	1.2525219262318998	1.4719067247401003	1.26358892769118	0.854163694031734	0.5549965571636789	0.9067705362273639	0.884524974425227	0.805945328172207
AC004447.2	1.67884671423228	2.14047517389066	1.94510269155897	2.35032082542542	1.97673541126398	1.6262340620616498	1.66523859962421	1.6887401741710701	1.6974826820280302	1.02489089463965
AC004453.8	6.4030475940525	1.9420191053971898	3.33199584313996	7.67041095645578	4.21747362413794	2.15595679511223	1.7929884036574	2.2736252992295496	1.70841732031055	1.81356127981255
AC004540.5	0.440615648233646	0.47442145022777504	0.138368448503897	0.0	0.176629595068108	0.37309088509574195	0.43444873998035705	0.243524402094517	0.52619535597996	0.259804787191023
AC004893.11	0.38738645217439704	0.6245662784926971	0.46882851470253795	0.221219653612197	0.661195404003963	0.8231554495707092	0.9798695294807859	0.9812941446219079	0.8924164118169721	0.938405979881399
AC004951.5	0.13249897858933402	0.41093654382539	0.475453970016056	0.0	0.292163326775149	0.7100187452087701	0.69546684774377	0.9110044535754108	0.8988312746631449	0.647827241865505
AC004967.7	2.3923291050620294	2.6172793230141402	2.9390271032236295	3.5229760112280695	2.89661120599603	1.6799716321546998	2.13938609496222	2.09334209416474	1.9845321205299602	1.85979658832676
AC004980.7	0.538076296416431	0.433031163663423	0.49328764673286796	0.22355885736796396	0.8693220473591942	0.5880098328418111	0.385090993157705	0.560917676873798	0.474708149185312	0.6172281980604449
AC004987.9	1.91844339169427	0.899861766021894	1.1912015070594	1.8970070884922998	0.38840606335358796	1.23038339164999	0.692151711303412	0.988743086293311	1.32017368942313	0.9336606456454201
AC005076.5	0.7524073065889609	0.457476175255365	0.3881230138370971	0.25782071143655705	0.9249803554394771	0.626578820585412	0.5751403998246989	0.612266289519337	0.5571991066523271	0.395236780645221
AC005077.12	0.0211239978832228	0.309037485010815	0.564478097293416	0.0	0.0960476945619577	0.257002202649309	0.41975856498915504	0.352457995683418	0.24873306600786899	0.0613706662121152
AC005077.14	0.148886654257771	0.586035670182159	1.1793200725648	0.5335039482906789	0.49151205038503004	0.9225687911587129	1.07348989958534	0.9225537859617099	0.802286481902923	0.27921256152884805
AC005083.1	0.22488110622450302	1.3798182252546298	2.2865872116241097	1.4518740406033301	1.59331071775775	1.24628207636935	0.785870752813514	1.36870705363481	1.1363225571243	3.56437603574798
AC005154.6	0.472124671287409	0.574859103347472	0.5396087024585621	0.7030902783727578	0.446714673107568	0.508233475531621	0.6348886495911421	0.712815445095182	0.54456901833457	0.49181570693957394
AC005224.2	0.260343498130947	0.24462247117867	0.0	0.0	0.19436686969069897	0.279389712930572	0.12225623095591301	0.5158811276473371	0.39545784654810795	0.617400725758472
AC005229.1	1.0975173567077499	2.79012472515441	2.35381620655762	1.4528907081199598	3.48501162956119	2.3923855880123903	3.46708430572052	2.89398117217259	2.37465532065979	2.9824430851145602
AC005253.2	0.464421439070239	0.879532722979397	1.0317809114020502	0.430112222175531	0.5511689012619461	0.30066947793093396	0.52079430268369	1.09645015693806	0.493024324996394	0.505465630626638
AC005336.4	1.2666991037079198	0.63429600080224	2.02141832887666	0.35566500264216794	0.8065323401434492	0.738401981485862	0.629253832378371	1.328087540279	0.6151815436423621	3.53568428071886
AC005355.2	1.79545287459054	2.6161655503662997	3.36691511472133	2.9830012029105	3.11258086817927	3.0491887300391602	2.73296889531066	3.1989717515108103	3.3582162583515798	2.96514148371528
AC005519.4	0.0395521436047356	0.652001065472572	0.137847156945218	0.817742196949945	0.0460460168573048	0.17273545004407503	0.136760472297462	0.531237354775362	0.19541658683239801	0.11355450661343199
AC005550.3	0.0145710382813768	0.310665891958207	0.220054308622808	0.0	0.6163583563611129	1.925052317121	0.9319599989521421	1.00576580596862	0.843696666523124	2.23985697552975
AC005562.1	0.10505787388546901	0.34545756113228204	0.147772024618834	0.0409437812894229	0.0823745011544974	0.268845849511999	0.33996540293148	0.35872688759121396	0.290021077027815	0.315207365396591
AC005618.6	0.10086751747864	0.0842634192617109	0.322325720726028	0.0	0.135642792912639	0.0775617178184667	0.48258154709696294	0.179583037491576	0.0593452641503083	0.17681851173475102
AC005682.5	0.157958575247365	0.14810409004250902	0.0733717963626866	0.0924001138092867	0.0478907175276441	0.32197489235276694	0.6114240002213821	0.41243332176099606	0.202841406861679	0.360742522183076
AC005785.2	1.0382748719270698	0.230681235116586	0.34363809452712396	2.37365106270081	0.300993761881828	0.203693475451801	0.155496544962785	0.21880690308006498	0.312795437544632	0.233565115986018
AC006042.6	1.0108827511846	1.78199991981879	1.16505455359737	1.57993933627872	1.67796793204245	1.09958892611159	1.35411441779997	1.86967527757152	0.9760427631733571	0.997805216098975
AC006126.4	1.21510602462802	1.1601653696047098	1.03057210310756	0.0	1.7695375060859497	1.5926019555924198	1.30885801551908	1.2621439970167099	1.8034738602423	1.1746274107726102
AC006128.2	0.714135668864394	0.9981447694443779	0.24569014545432602	1.52755439333162	0.6171298982782529	0.12835814493393802	0.443678946606909	0.347282947758312	0.7339799792058359	0.632639154767258
AC006277.3	0.30567424874868604	0.269996702529593	0.595289698923565	0.281960497670723	0.5266542720526269	0.16349320668936201	0.24578407471827696	0.33249029228665805	0.301749399944458	0.23121930879895397
AC006486.10	0.251038304324864	0.202487162902613	0.14935452569856	0.0	0.28897257205952803	0.200822537781379	0.168160676020913	0.201920744125088	0.23920918268826502	0.172829672171388
AC006547.13	0.8381284906599559	0.8841240600192042	0.761512168763029	0.545844634020954	0.7689437466687041	0.6749468954798779	1.1448034168591101	0.8644518532001121	0.853316162187475	1.04956021566048
AC006978.6	3.11036733917558	2.37860171688337	2.50909611450894	1.4274376531575501	2.4475626755866298	3.24571872979433	2.91090725468715	3.22361548189381	3.20366752455329	2.9273646165527003
AC007128.1	0.340918041768206	0.140360648931165	0.17560731538999497	0.0	0.46759961501618197	0.0149636148575529	0.0210118525620176	0.013473922933436001	0.0170524941115112	0.0
AC007191.4	1.23721550856446	0.788282770401913	1.02123283961379	0.5500366933486049	0.823533890251731	0.255217447288777	0.46595087632473103	0.5214533872643621	0.29636483703099	0.269720086287058
AC007228.9	0.571809441863546	0.8917728689335109	1.02294641438816	0.0	0.486051946993111	0.726521960920711	1.0314007358413901	0.938461354403869	0.550442132244243	1.1969405713302
AC007238.1	1.12332827522157	0.14893927335103602	1.5405496481363898	1.32021684462477	0.493066344419007	0.529937814788272	0.392090375038115	0.410953182249802	0.39656817937102296	0.536144519324153
AC007246.3	0.279988847173709	0.8342668591514342	1.0191805695829101	0.17489214267143696	0.459299682361231	1.06483015112985	1.1386678340712801	1.0642205079403002	0.879686783953982	1.54637199261782
AC007255.8	1.19717239753523	1.70847128494238	1.32139369894241	0.0	1.84243146507936	1.31568027563009	1.14288958970199	1.44711643456401	1.3038179711721	1.1407500944953899
AC007292.3	0.41738002423595205	0.34969724413124703	0.38134622644854604	0.0	0.424959684261937	0.278861889326232	0.344886561090057	0.18184881913782	0.39630791499947493	0.75691254688096
AC007292.6	1.1186516455271	0.8926642188656599	0.794849638810323	0.0	0.6729114075293391	1.26210156264837	0.7276520117243491	1.11459905912991	1.47094143895302	0.963752547205928
AC007318.5	2.8062685332106	1.3398635851416298	1.6141529572093898	2.5193964070551202	1.5421300894640702	3.61206544714804	2.23353762083779	2.88255969028069	1.59725105880598	3.5451611178721603
AC007383.3	0.940091851172836	1.24693139396849	0.549846668670229	0.224092862175196	0.8251901288253699	1.3296449856890602	1.3058594325417199	1.36772664463895	1.31703886798133	1.2011071952167
AC007405.6	1.73041344527601	0.22814372914704398	0.614952940511718	1.73808185748451	2.39609052723571	0.6593578651378149	0.590752103377838	0.605428020257165	0.518935434478233	0.450578131771146
AC007773.2	0.516003917130628	0.31439914583792306	2.17796868667098	0.0	0.49620490280846	0.0562389957417644	0.11623800982724901	0.322424271668844	0.125211365953343	0.448585997801257
AC007969.5	5.69098989004017	3.4741756702533104	4.40327642851042	6.8244993651535	4.876060437057821	3.3574204437536097	3.2315444612936495	2.50275062716221	2.99982779211558	2.66507616293979
AC008079.10	0.0501809695954185	0.041257113953026996	0.024035428762185	0.0	0.049321897555229005	0.0654528161083161	0.0416958577180792	0.0602183421748192	0.0625211574660559	0.08457317096740101
AC008746.12	1.02590594016828	0.8957984746165909	0.862095697850148	0.480161754227935	0.488550660678016	0.206238518154829	0.16808852412563802	0.5404566805735	0.46000748697708294	0.374980572644537
AC009005.2	2.37366872849065	1.5322220242147901	1.93318886421341	3.93499832909108	2.5432344921670698	2.07081166988774	1.2160086654551499	1.83134578324978	1.80814573236549	0.9320667100684829
AC009014.3	0.0954221849546963	1.22316597938808	0.729224576730192	2.89964579937873	3.25755079074364	2.96615161900133	2.73879449989417	3.52133496489782	3.60816200233734	3.64062088113729
AC009120.3	0.48711842070129996	1.07095106247185	1.29208570228489	0.0	0.88249510615654	0.575438653143995	0.9407922578600171	1.09729273191114	0.6830552856668679	0.7403331257492081
AC009120.6	0.6027326645482121	1.19669123215885	1.40731500747951	0.507525739997012	0.996429811010197	0.71770422799671	0.8144097546784429	1.0536747238471	0.6672654930187161	0.7954817172542231
AC009133.12	1.20638719802239	1.7339295503961598	1.57778957447786	1.69466511339075	1.91305643494558	2.3118708707814397	1.5384276439405102	2.5509237098635498	2.5603407936151803	1.78198705783456
AC009237.8	0.5211126696519001	0.39373775002999106	0.593933632557618	0.14367338432019197	0.310875937434508	0.23698009563853198	0.35446789744238705	0.343627359526456	0.256697012461777	0.220219273652588
AC009245.3	1.21558231869179	0.253621621431021	0.48284890141334796	1.59250780934525	0.49717874695998704	0.761096261176685	0.42965367858416	0.589057030583943	0.5710735509884189	0.582863250949333
AC009299.3	0.699017779234657	0.77980413677127	0.669948948761251	0.19685596666424302	0.7885983085070271	0.9090288073752159	0.577034870784066	0.7858881161242859	0.7535185699825029	1.1121474002068898
AC009303.2	0.38290297840655496	0.7740195238228291	0.672578221025915	0.0	0.7226664748140241	1.1104691943662	1.06171110844938	0.963835932412437	0.911720890423877	1.9112288920849199
AC009403.2	0.978757428862183	1.33272247945143	1.8665904881302398	1.9600563034752199	2.29238010450474	1.5100168094394402	1.24670428737849	1.3267210034073	1.3175226288913702	2.3727693082167
AC009404.2	0.3884448746621679	0.592074218008428	0.428884051232229	0.638431494042037	0.4671505066803449	0.13747298006923	0.29604156557933303	0.274943225000993	0.15576975770058898	0.23794245308498602
AC009506.1	0.6173658264092601	1.06562824937177	0.6538573734740911	0.43179161002856103	1.2051930895721399	1.8424772405948302	1.75860345257329	1.6352699143614298	1.71624662212571	1.4909760448683997
AC009948.5	0.494004119753394	0.929835523120438	0.30009784843292	0.0	0.15160795670542598	0.544701915427342	1.0848173842758	0.67780265887694	0.5807250733303271	0.601804066328413
AC009961.3	0.0972627375537502	0.13168685622073	0.170934707007789	0.0	0.0687750608357313	0.21800233240594197	0.188676998594203	0.123481430750379	0.17557045800228302	0.219564787406292
AC010468.1	2.08930089225317	0.300710784729291	0.17097416709262603	1.3154095472166	1.1334394962465801	0.851188099859611	0.340499393614555	0.9374235187488459	0.57086087279051	0.473236049035171
AC010642.1	0.136028700123769	0.0785981450948377	0.12322553999945199	0.0581172789811241	0.04469449961586701	0.083269070284093	0.124378871908495	0.0975115679211304	0.122485006339427	0.0683990510930133
AC010733.5	0.7340145737757879	0.557945489336203	1.52599402650698	1.20158391430817	0.9141550873849741	0.47032614543696	0.8038281177625649	1.02900627414254	0.631739028675283	1.1131529451395001
AC010761.8	1.12657207769297	1.5073428767813302	0.5806114614851171	0.9755458170992499	1.7302206582559698	0.660129054429922	0.626960232526791	1.0852490026788	0.94955990902539	0.6029673161174489
AC010976.2	0.150990357029962	0.20205851620807602	0.18499046778235503	0.0447923090668821	0.184957001451158	0.0739482555629911	0.15507177632404098	0.20741961421340696	0.105642039917861	0.139578040939187
AC011290.5	0.7192596490023309	1.00469505876021	0.9380537689777769	0.0	1.50158211259213	0.16010861797234102	0.37549647953578597	0.72675904668347	0.593249958448834	0.34714368393444894
AC011298.2	0.0	1.0171217585447399	0.0709645113305369	0.140477109614159	0.6899346934502428	0.295628724894678	0.263044538412464	0.41976638447416603	0.47408032238891296	0.7955620023863029
AC011747.4	0.172837576630438	0.16890462534095602	0.257155135408344	0.0	0.266585539294028	0.221690853365265	0.14169958187411402	0.346864035647357	0.179947532759326	0.22238198590616898
AC011899.9	0.501465515537088	0.562874893116178	0.36360888706592603	0.9218147811871229	0.5042877876957651	0.625610407590793	0.34944150838341104	0.7696686752140258	0.8917226389537058	0.460678934645964
AC012146.7	0.105360904485554	0.24947488389983102	0.162941163354937	0.0	0.17964305956341897	0.57644365918011	0.464097010376114	0.510665525225378	0.739824215414294	0.673783152097308
AC012314.8	0.5154916543696839	0.17021390669574302	0.455048071269721	0.545644239592935	0.24032529574705802	0.0846111346395806	0.126355055752569	0.228288779498512	0.179471262899076	0.23815616364038103
AC012358.4	0.39829889127779605	0.411525838655189	0.223126828669132	0.9777196815066579	0.609353295186551	0.683700476365982	0.6840485147089119	0.510322731404435	0.546881918748871	0.7115176646017378
AC012360.6	0.214367509856885	0.493870878494172	0.336471070771412	0.0	0.267729647216013	0.315404800272726	0.322013688808073	0.552373750947436	0.235529252386825	0.254692532248406
AC015849.19	0.766157913987357	1.2375490879186002	0.825668983491336	0.4394182734980371	0.7101161806166221	0.672498871637784	1.04155002607492	1.21305252732797	0.784392911659583	0.653963705719864
AC016292.3	2.56941194826633	1.32666869401451	0.5886994931389979	5.1667778470825	0.8160910664904409	1.1268283226826101	0.9996060040961421	0.9856091850331721	1.0565905138918599	1.1302398147393302
AC016708.2	1.5418702585407098	1.4392541513886499	3.82227328760864	1.40010492900295	2.11967098351088	0.571453883797595	0.7518090632852359	0.864050456113445	0.8173124323375559	5.451909481548
AC016734.2	0.858662788731917	0.754964733486283	0.836638545983728	1.37522962222961	0.625092444053068	0.8927147931450121	0.661699452641842	0.30949121975093496	0.95848996608613	0.957118104417517
AC016735.1	2.12653656191742	3.5217591103026895	1.29028382698043	2.2221055713971603	1.52136490671334	1.1523399156590501	1.24881597974091	1.34518053232584	1.69202960461811	1.3642716333396998
AC016738.4	0.20493657574985003	0.192341538599575	0.0692347723551234	0.676537392757034	0.439566832295024	0.12992990297470697	0.129094894145242	0.399774926912421	0.105495882012033	0.13272854412784
AC016739.2	6.143908918300941	1.87792714915505	4.48880989630183	9.208893918895269	5.20871491839807	3.5199979466409097	1.27402628945885	3.3394043835346903	3.22741022935319	3.0054575408543
AC016747.3	0.286857124506158	0.519962907226565	0.482083158747601	0.0	0.0800290475813938	0.514769281763871	0.7576866132434009	0.630463496906925	0.6801983772610649	0.378572100612479
AC016831.7	1.54990737148606	1.1760273262802599	2.47475063859149	2.8117275554428702	0.9506668952521959	0.85833216264776	0.919600965145399	0.5272009417521389	0.26844260724339003	0.172486940959696
AC017074.2	1.1499766992966298	1.5969512910332502	3.39617464690151	0.389264509946133	1.57320976717215	1.5158197476259199	1.11303425149283	1.65007864967002	1.7966828393152499	1.3578879253387401
AC018738.2	3.01011469758323	3.92605161513287	1.20496467898706	6.4020463202398705	1.8210410699272002	4.82858182361936	3.45521366783208	3.50454440000577	4.5321374355151995	3.5546145899924504
AC018766.4	1.91585946157417	1.32861574598698	0.700675449209334	0.39733534920170893	1.81062190227229	0.31820633804340104	0.5811866459100761	0.8678414824956959	1.06041293842812	0.385615432157915
AC018804.7	1.6401788148170702	0.35346513681489794	3.49014141730174	1.44346133375211	0.5410579664758121	0.711377939652907	1.03305226859527	2.01441772182144	1.55499014529897	0.24447172822635996
AC021218.2	3.85938615806144	3.5808516772117596	3.4959595993759103	3.28836153113722	3.3424089630037304	1.5756445439152	2.07950716842534	1.31882206045786	2.0269676764506	2.68470130985995
AC022007.5	0.769777706354723	0.684675378746306	0.390807434924945	0.753578265168557	0.972793433062457	0.673474694521229	0.6692821510442281	0.5184787684886671	0.402535012118594	0.39695548905309996
AC022210.2	1.4461952622038001	0.308902557607674	0.9315953893072191	2.24028637437187	0.788087491028309	0.548815208218596	0.18539158457944602	0.7481979156650179	0.558088465117734	0.38499894223979597
AC024560.3	1.54615772860993	2.0669226440683	1.9364616197222702	1.47829060674043	1.69067825649637	1.89090396312072	2.1652604860380302	2.2154359924194305	1.7098053302714398	1.8350838989984302
AC024592.9	1.6954527100696	1.36393046730006	1.04765142796424	0.664516623287579	0.200720409378486	0.737032396714112	0.631518619338826	1.7214935651003	1.94711501615688	1.06993658013366
AC025171.1	0.150059498194166	0.596554135750975	0.374684299246716	0.32266630504608	0.15304482231379998	0.33884483712419106	0.446499783158839	0.434161972992933	0.4409911917149071	0.265253215320582
AC025335.1	1.31461743319383	1.1237773229293702	1.08714946603496	1.0218928588770602	0.79598912805812	0.978317908559777	1.23537174104712	1.14853291992456	0.89045358118201	1.1098608682128501
AC026271.5	0.8393320352517409	1.19011004436828	0.384078198511234	1.11109285538388	0.479916590149721	1.1020174593754	0.9468678315709961	1.01362005449515	0.7540009874065159	0.758763364667885
AC026471.6	0.47966072856102504	0.987493338916014	0.23614809821308802	1.48732979716879	0.546178434263213	0.87625978100546	0.556141203541655	0.412396084028185	0.9656550599208841	0.879125196194355
AC027601.1	0.6146881911793941	0.553329938518668	0.18507453326494197	1.08288649919982	0.5580367142652671	0.107251765868362	0.17980170662324696	0.235723470494713	0.26946421932998105	0.266501978176095
AC027612.6	1.36421379076747	0.7076968111369909	0.9131591257240659	1.65728994215502	0.7483181247890159	1.09820344774322	0.766123415812535	0.621910523698418	1.20231502559389	1.14493432037516
AC034220.3	0.14586313037215	0.803695030647603	1.01394198171822	0.629807804930661	0.878098288222602	0.9459126927010358	1.1116081133795102	1.5830987327925399	0.9566679683339459	0.8917955931990771
AC046143.3	1.40150796968968	1.32749230517498	1.26907137027454	0.44097630309353203	0.7905841527934391	1.5596541117091498	1.55080696742855	1.82378012718977	1.29318222973435	0.565471525483261
AC053503.4	0.307741320951163	0.25403740192296603	0.35473188980319104	0.0	0.47342989873544	0.298311004916322	0.0482696182325104	0.48808048568495105	0.303792627960701	1.1082706931742201
AC058791.1	0.4873057810182	0.478534313040937	0.5568750648010911	0.365985958859753	0.409472580548982	0.0976787148096809	0.24966176478195604	0.0702653780139122	0.0929821853606492	0.10582098069577901
AC062029.1	0.350505643504662	0.307562869115814	0.5180384994917221	0.16569497600637198	0.4350287957536811	0.415533134608976	0.235999247041106	0.520417647740077	0.548899720688924	0.31492197552716306
AC068282.3	0.991845508329413	0.8555504003791291	0.8294459900746941	0.0	0.595417843125827	0.6013130996667579	0.692843274995119	0.4795178258679079	0.51187419301519	1.5013421723642
AC068580.6	1.05297733489169	1.05700260983828	0.7486240513182969	0.8970953904099549	0.9767912698177821	1.00483457861069	0.476381929834646	1.2142514330882	0.8465447293827109	1.2108959568512
AC069213.1	2.13502410608708	0.508565983481351	2.10570548497638	1.9997691239286297	1.85300889556618	3.69081644769705	0.112243963873164	1.7259228976728702	2.8301161867386604	0.783970568552497
AC069282.6	1.52511603493034	2.2015185764752205	2.6648519131570296	0.0	1.6741918145064598	1.97757228100555	1.96134032763899	2.5343089453143395	2.2023311120580296	1.8858649675770602
AC073254.1	0.25556350162749997	0.384025765926346	0.5729114707387839	0.0	0.38895443916177797	0.567870976367739	0.616127932006189	0.663076988425786	0.44445064395560496	0.449571653469681
AC073283.4	0.0751690709772741	0.558840814347603	0.43004527970756107	0.0	0.391805285262078	1.9791093505608401	0.974043143763109	1.3206961875795702	1.16784272898602	1.2613521376922
AC074117.10	1.0796893294469598	1.6586794015651298	1.0872896761614301	1.30849155912125	1.26501539318774	0.9643940758456129	1.0479894803852	0.9991226037343142	0.848559037609258	0.898379039756764
AC074212.5	0.3861330372543921	0.42858283304133504	0.0920631187736865	1.65009160639561	0.459570394917949	0.358800359042237	0.286375322838896	0.25572051901545	0.430211323933812	0.15680393000211998
AC074212.6	0.768021699762788	0.8532671713524841	0.09319162907615598	0.22550686392212302	0.3809265520588879	0.4408635920320871	0.536050453270171	0.383760128374959	0.49324410935590995	0.6444777913833721
AC074286.1	0.131421684391611	0.25269002027646803	0.131674057012042	0.0682728555772434	0.21504703915463	0.165087381448547	0.255005362747527	0.21113771622194	0.147351147813988	0.12228923215209199
AC074289.1	0.128209068902447	0.289142447844488	0.13458763290224698	0.0987349733316244	0.501501293729765	0.31515979066208	0.34025208270663393	0.38381354762445397	0.41394533189357197	0.305427025636252
